,Unnamed: 0,Symbol,Name,Buy,Analyst,headline_polarity,convo_polarity,beta,profitMargins,forwardEps,bookValue,heldPercentInstitutions,shortRatio,shortPercentOfFloat,agora_pred
4007,4007,PD,PagerDuty Inc. Common Stock,1,Strong Buy,,,1.26,-0.39,-0.18,3.36,0.86,7.29,0.16,
4008,4008,PDM,Piedmont Office Realty Trust Inc. Class A Common Stock,1,Strong Buy,,,,,,,,,,
4009,4009,PDS,Precision Drilling Corporation Common Stock,1,Strong Buy,,,3.54,-0.21,-2.78,94.25,0.54,7.57,,
4010,4010,PEG,Public Service Enterprise Group Incorporated Common Stock,1,Strong Buy,,,0.57,0.15,3.49,31.5,0.72,2.09,0.01,
4011,4011,PEN,Penumbra Inc. Common Stock,1,Strong Buy,0.04,-0.05,,,,,,,,
4012,4012,PFGC,Performance Food Group Company Common Stock,1,Strong Buy,,,,,,,,,,
4013,4013,PFSI,PennyMac Financial Services Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4014,4014,PH,Parker-Hannifin Corporation Common Stock,1,Strong Buy,,,1.76,0.12,18.61,65.03,0.84,1.61,0.01,
4015,4015,PHM,PulteGroup Inc. Common Stock,1,Strong Buy,,,1.47,0.13,9.16,28.01,0.92,2.3,0.02,
4016,4016,PHR,Phreesia Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4017,4017,PHX,PHX Minerals Inc. Common Stock,1,Strong Buy,,,0.98,-0.14,0.25,2.53,0.52,0.43,0.01,
4018,4018,PINE,Alpine Income Property Trust Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4019,4019,PIPR,Piper Sandler Companies Common Stock,1,Strong Buy,,,,,,,,,,
4020,4020,PJT,PJT Partners Inc. Class A Common Stock,1,Strong Buy,,,,0.12,5.44,6.48,0.67,6.08,0.04,
4021,4021,PLAN,Anaplan Inc. Common Stock,1,Strong Buy,0.05,0.2,1.91,-0.35,-0.2,1.79,0.93,4.49,0.06,0.0
4022,4022,PLD,Prologis Inc. Common Stock,1,Strong Buy,,,0.76,0.4,2.28,43.88,0.97,3.7,0.02,
4023,4023,PLOW,Douglas Dynamics Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4024,4024,PLYM,Plymouth Industrial REIT Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4025,4025,PM,Philip Morris International Inc Common Stock,1,Strong Buy,-0.0,0.17,0.88,0.29,6.59,-6.77,0.76,1.95,0.01,1.0
4026,4026,POLY,Plantronics Inc. Common Stock,1,Strong Buy,,,1.88,-0.01,4.13,-2.87,0.99,8.89,0.24,
4027,4027,POST,Post Holdings Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4028,4028,PPG,PPG Industries Inc. Common Stock,1,Strong Buy,0.11,0.03,1.15,0.09,8.28,26.34,0.82,2.47,0.01,1.0
4029,4029,PRG,PROG Holdings Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4030,4030,PRMW,Primo Water Corporation Common Stock,1,Strong Buy,,,,,,,,,,
4031,4031,PSFE,Paysafe Limited Common Shares,1,Strong Buy,,,,-0.06,0.11,3.61,0.54,2.78,,
4032,4032,PSO,Pearson Plc Common Stock,1,Strong Buy,,,0.35,0.08,0.61,5.35,0.02,2.04,,
4033,4033,PSTG,Pure Storage Inc. Class A Common Stock,1,Strong Buy,0.12,0.39,1.42,-0.14,0.63,2.45,0.81,6.05,0.09,0.0
4034,4034,PSTL,Postal Realty Trust Inc. Class A Common Stock,1,Strong Buy,,,,,,,,,,
4035,4035,PTR,PetroChina Company Limited Common Stock,1,Strong Buy,,,,0.04,6.34,663.9,0.02,0.82,,
4036,4036,PUMP,ProPetro Holding Corp. Common Stock,1,Strong Buy,,,3.14,-0.15,0.28,8.18,0.78,3.41,0.04,
4037,4037,PVG,Pretium Resources Inc. Ordinary Shares (Canada),1,Strong Buy,,,0.8,-0.04,0.86,4.41,0.73,6.66,,
4038,4038,PWR,Quanta Services Inc. Common Stock,1,Strong Buy,0.18,0.08,1.17,0.05,5.63,32.23,0.94,2.34,0.02,1.0
4039,4039,PWSC,PowerSchool Holdings Inc. Class A Common Stock,1,Strong Buy,,,,,,,,,,
4040,4040,PXD,Pioneer Natural Resources Company Common Stock,1,Strong Buy,0.38,0.22,1.83,0.02,20.67,92.79,0.88,3.03,0.03,1.0
4041,4041,QSR,Restaurant Brands International Inc. Common Shares,1,Strong Buy,,,1.17,0.14,3.03,7.99,0.8,5.9,0.03,
4042,4042,QTWO,Q2 Holdings Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4043,4043,RAAS,Cloopen Group Holding Limited American Depositary Shares each representing two Class A Ordinary Shares,1,Strong Buy,,,,0.0,-0.06,17.51,0.07,1.26,,
4044,4044,RAMP,LiveRamp Holdings Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4045,4045,RBC,Regal Beloit Corporation Common Stock,1,Strong Buy,,,1.29,0.08,9.49,65.48,0.97,6.57,0.04,
4046,4046,RC,Ready Capital Corproation Common Stock,1,Strong Buy,,,1.16,0.25,1.8,14.88,0.65,4.44,0.04,
4047,4047,RCUS,Arcus Biosciences Inc. Common Stock,1,Strong Buy,,,1.01,-2.14,-3.74,8.63,0.61,11.22,0.14,
4048,4048,RDN,Radian Group Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4049,4049,RDY,Dr. Reddy's Laboratories Ltd Common Stock,1,Strong Buy,,,,,,,,,,
4050,4050,RE,Everest Re Group Ltd. Common Stock,1,Strong Buy,-0.31,0.01,0.67,0.12,28.64,260.32,0.99,3.22,0.02,1.0
4051,4051,RELX,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share),1,Strong Buy,,,,,,,,,,
4052,4052,RERE,AiHuiShou International Co. Ltd. American Depositary Shares (every three of which representing two Class A ordinary shares),1,Strong Buy,,,,-0.12,-0.01,113.51,0.12,0.71,,
4053,4053,REX,REX American Resources Corporation,1,Strong Buy,,,,,,,,,,
4054,4054,REXR,Rexford Industrial Realty Inc. Common Stock,1,Strong Buy,0.08,-0.02,,,,,,,,
4055,4055,RH,RH Common Stock,1,Strong Buy,,,2.47,0.15,26.43,37.67,0.95,4.88,0.14,
4056,4056,RJF,Raymond James Financial Inc. Common Stock,1,Strong Buy,,,1.21,0.13,7.8,38.28,0.79,2.74,0.02,
4057,4057,RKLY,Rockley Photonics Holdings Limited Ordinary Shares,1,Strong Buy,,,,0.0,-0.83,-3.62,0.08,0.4,,
4058,4058,RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,1,Strong Buy,,,,,,,,,,
4059,4059,RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share,1,Strong Buy,,,,0.04,0.39,9.51,0.13,2.48,,
4060,4060,RNG,RingCentral Inc. Class A Common Stock,1,Strong Buy,,,0.71,-0.1,1.65,1.01,0.99,6.07,0.11,
4061,4061,RNGR,Ranger Energy Services Inc. Class A Common Stock,1,Strong Buy,,,,,,,,,,
4062,4062,ROG,Rogers Corporation Common Stock,1,Strong Buy,,,,,,,,,,
4063,4063,ROP,Roper Technologies Inc. Common Stock,1,Strong Buy,,,1.06,0.18,15.71,107.61,0.95,3.6,0.01,
4064,4064,RS,Reliance Steel & Aluminum Co. Common Stock (DE),1,Strong Buy,0.25,0.05,1.04,0.08,14.3,88.59,0.85,2.05,0.01,1.0
4065,4065,RSI,Rush Street Interactive Inc. Class A Common Stock,1,Strong Buy,,,,0.15,-0.38,1.62,0.7,1.71,0.09,
4066,4066,RSKD,Riskified Ltd. Class A Ordinary Shares,1,Strong Buy,,,,-0.34,-0.54,-6.96,0.59,1.07,0.02,
4067,4067,RTX,Raytheon Technologies Corporation Common Stock,1,Strong Buy,0.01,0.26,1.01,0.05,5.04,47.6,0.81,2.19,0.01,1.0
4068,4068,RVI,Retail Value Inc. Common Stock ,1,Strong Buy,,,1.8,-0.89,-1.56,26.2,0.68,2.01,0.02,
4069,4069,RVLV,Revolve Group Inc. Class A Common Stock,1,Strong Buy,,,2.44,0.13,1.2,3.64,1.04,7.2,0.15,
4070,4070,RWT,Redwood Trust Inc. Common Stock,1,Strong Buy,,,0.96,0.61,1.48,11.46,0.74,3.69,0.05,
4071,4071,RXN,Rexnord Corporation Common Stock,1,Strong Buy,,,,,,,,,,
4072,4072,RY,Royal Bank Of Canada Common Stock,1,Strong Buy,,,0.8,0.32,9.0,62.34,0.5,5.07,,
4073,4073,RYAM,Rayonier Advanced Materials Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4074,4074,RYAN,Ryan Specialty Group Holdings Inc. Class A Common Stock,1,Strong Buy,,,,0.05,1.16,-0.03,0.36,9.46,0.08,
4075,4075,S,SentinelOne Inc. Class A Common Stock,1,Strong Buy,,,,-1.45,-0.71,6.48,2.26,1.3,0.1,
4076,4076,SA,Seabridge Gold Inc. Ordinary Shares (Canada),1,Strong Buy,,,,,,,,,,
4077,4077,SAH,Sonic Automotive Inc. Common Stock,1,Strong Buy,,,2.49,0.02,8.64,22.69,0.8,10.44,0.21,
4078,4078,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,1,Strong Buy,-0.06,0.05,0.87,0.04,7.14,27.9,0.79,2.63,0.01,1.0
4079,4079,SAIL,SailPoint Technologies Holdings Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4080,4080,SAR,Saratoga Investment Corp New,1,Strong Buy,,,,0.68,2.2,28.97,0.2,1.68,0.01,
4081,4081,SAVE,Spirit Airlines Inc. Common Stock,1,Strong Buy,,,1.62,-0.2,0.71,20.28,0.64,1.6,0.06,
4082,4082,SB,Safe Bulkers Inc Common Stock ($0.001 par value),1,Strong Buy,,,0.7,0.26,1.27,4.64,0.28,0.68,0.03,
4083,4083,SBOW,SilverBow Resorces Inc. Common Stock,1,Strong Buy,,,2.32,0.04,11.89,8.3,0.7,0.66,0.02,
4084,4084,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),1,Strong Buy,,,0.87,0.14,1.25,35.17,0.16,2.32,,
4085,4085,SBSW,D/B/A Sibanye-Stillwater Limited ADS,1,Strong Buy,,,1.51,0.28,1.58,111.56,0.1,2.41,,
4086,4086,SCHW,Charles Schwab Corporation (The) Common Stock,1,Strong Buy,,,1.02,0.3,3.63,30.4,0.74,2.23,0.01,
4087,4087,SCI,Service Corporation International Common Stock,1,Strong Buy,0.06,0.03,,0.2,2.72,11.01,0.94,4.97,0.03,
4088,4088,SCS,Steelcase Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4089,4089,SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,1,Strong Buy,,,1.34,-0.26,-0.42,6.66,0.7,7.4,,
4090,4090,SEAS,SeaWorld Entertainment Inc. Common Stock,1,Strong Buy,,,2.41,-0.05,2.98,-0.27,1.01,4.98,0.11,
4091,4091,SEE,Sealed Air Corporation Common Stock,1,Strong Buy,0.24,0.03,,,,,,,,
4092,4092,SEM,Select Medical Holdings Corporation Common Stock,1,Strong Buy,,,,,,,,,,
4093,4093,SEMR,SEMrush Holdings Inc. Class A Common Stock,1,Strong Buy,,,,-0.01,,1.1,1.21,1.74,0.07,
4094,4094,SGFY,Signify Health Inc. Class A Common Stock,1,Strong Buy,0.15,0.03,,-0.05,0.26,6.33,1.16,2.67,0.09,
4095,4095,SHOP,Shopify Inc. Class A Subordinate Voting Shares,1,Strong Buy,,,1.49,0.64,7.7,81.12,0.7,2.32,0.03,
4096,4096,SHW,Sherwin-Williams Company (The) Common Stock,1,Strong Buy,0.01,0.32,1.09,0.1,10.15,10.28,0.78,3.03,0.02,1.0
4097,4097,SI,Silvergate Capital Corporation Class A Common Stock,1,Strong Buy,,,,0.44,3.63,40.42,0.8,2.38,0.1,
4098,4098,SID,Companhia Siderurgica Nacional S.A. Common Stock,1,Strong Buy,,,1.35,0.33,0.98,15.73,0.03,2.42,,
4099,4099,SITC,SITE Centers Corp. Common Stock,1,Strong Buy,,,,,,,,,,
4100,4100,SIX,Six Flags Entertainment Corporation New Common Stock,1,Strong Buy,0.28,0.21,,0.04,2.21,-13.62,0.88,5.01,0.07,
4101,4101,SKIL,Skillsoft Corp. Class A Common Stock,1,Strong Buy,,,,,,,,,,
4102,4102,SKM,SK Telecom Co. Ltd. Common Stock,1,Strong Buy,,,0.57,0.11,4.56,39781.58,0.09,1.59,,
4103,4103,SKX,Skechers U.S.A. Inc. Common Stock,1,Strong Buy,0.02,0.3,1.52,0.06,3.01,17.54,0.94,2.38,0.03,1.0
4104,4104,SLB,Schlumberger N.V. Common Stock,1,Strong Buy,0.02,0.3,2.3,0.07,1.59,9.53,0.79,2.18,0.02,0.0
4105,4105,SMAR,Smartsheet Inc. Class A Common Stock,1,Strong Buy,-0.01,0.1,1.46,-0.31,-0.26,4.07,0.9,3.06,0.04,1.0
4106,4106,SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),1,Strong Buy,,,,,,,,,,
4107,4107,SMG,Scotts Miracle-Gro Company (The) Common Stock,1,Strong Buy,,,1.12,0.11,8.63,20.11,0.63,2.63,0.03,
4108,4108,SMP,Standard Motor Products Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4109,4109,SMWB,Similarweb Ltd. Ordinary Shares,1,Strong Buy,,,,,,,,,,
4110,4110,SNAP,Snap Inc. Class A Common Stock,1,Strong Buy,,,1.26,-0.17,0.63,2.14,0.63,2.99,0.04,
4111,4111,SNN,Smith & Nephew SNATS Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4112,4112,SNV,Synovus Financial Corp. Common Stock,1,Strong Buy,0.29,-0.02,,0.35,4.18,32.41,0.78,2.14,0.02,
4113,4113,SNX,Synnex Corporation Common Stock,1,Strong Buy,0.14,0.26,1.61,0.02,10.6,45.58,0.88,5.21,0.01,1.0
4114,4114,SONY,Sony Group Corporation American Depositary Shares ,1,Strong Buy,,,,0.1,6.58,5704.62,0.08,1.76,,
4115,4115,SPB,Spectrum Brands Holdings Inc. Common Stock,1,Strong Buy,-0.11,0.0,,,,,,,,
4116,4116,SPFR,Jaws Spitfire Acquisition Corporation Class A Ordinary Shares,1,Strong Buy,,,,0.0,-0.18,0.12,0.81,2.25,0.02,
4117,4117,SPGI,S&P Global Inc. Common Stock,1,Strong Buy,,,0.95,0.35,14.55,7.66,0.95,16.19,0.07,
4118,4118,SPH,Suburban Propane Partners L.P. Common Stock,1,Strong Buy,,,0.64,0.08,1.57,7.26,0.25,4.86,0.02,
4119,4119,SPOT,Spotify Technology S.A. Ordinary Shares,1,Strong Buy,0.12,0.23,1.49,-0.03,-0.02,14.11,0.6,5.59,0.04,0.0
4120,4120,SPR,Spirit Aerosystems Holdings Inc. Common Stock,1,Strong Buy,-0.07,0.25,1.95,-0.21,-0.01,5.31,0.77,2.69,0.04,0.0
4121,4121,SPXC,SPX Corporation Common Stock,1,Strong Buy,,,,,,,,,,
4122,4122,SQ,Square Inc. Class A Common Stock,1,Strong Buy,0.17,0.19,2.43,0.04,2.41,5.87,0.63,5.61,0.1,0.0
4123,4123,SQNS,Sequans Communications S.A. American Depositary Shares,1,Strong Buy,,,,,,,,,,
4124,4124,SQSP,Squarespace Inc. Class A Common Stock,1,Strong Buy,,,,-0.3,0.73,-0.28,0.74,2.31,0.03,
4125,4125,SQZ,SQZ Biotechnologies Company Common Stock,1,Strong Buy,,,,0.0,-2.8,5.45,0.73,16.78,0.06,
4126,4126,SR,Spire Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4127,4127,SRC,Spirit Realty Capital Inc. Common Stock,1,Strong Buy,0.25,0.08,,,,,,,,
4128,4128,SRI,Stoneridge Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4129,4129,SSL,Sasol Ltd. American Depositary Shares,1,Strong Buy,,,2.67,0.04,3.96,232.61,0.02,1.53,,
4130,4130,SSTK,Shutterstock Inc. Common Stock,1,Strong Buy,,,,0.13,3.44,12.98,0.68,6.49,0.06,
4131,4131,ST,Sensata Technologies Holding plc Ordinary Shares,1,Strong Buy,0.16,0.01,,,,,,,,
4132,4132,STAR          ,iStar Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4133,4133,STC,Stewart Information Services Corporation Common Stock,1,Strong Buy,,,1.06,0.09,6.3,42.12,0.94,3.01,0.02,
4134,4134,STE,STERIS plc (Ireland) Ordinary Shares,1,Strong Buy,0.12,0.02,0.57,0.08,8.67,65.91,0.94,2.56,0.01,1.0
4135,4135,STEM,Stem Inc. Class A Common Stock,1,Strong Buy,,,,0.0,-0.22,1.6,0.48,2.53,,
4136,4136,STL,Sterling Bancorp,1,Strong Buy,0.0,-0.0,,,,,,,,
4137,4137,STLA,Stellantis N.V. Common Shares,1,Strong Buy,,,,0.07,4.06,14.8,0.51,6.16,0.01,
4138,4138,STT,State Street Corporation Common Stock,1,Strong Buy,0.11,0.05,1.56,0.21,8.44,69.3,0.87,1.36,0.01,1.0
4139,4139,STVN,Stevanato Group S.p.A. Ordinary Shares,1,Strong Buy,,,,0.16,0.52,1.58,0.45,4.3,0.1,
4140,4140,STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,1,Strong Buy,,,1.68,0.65,2.18,15.56,0.5,3.8,0.02,
4141,4141,STZ,Constellation Brands Inc. Common Stock,1,Strong Buy,,,1.16,0.09,11.87,59.57,0.84,1.97,0.02,
4142,4142,SUI,Sun Communities Inc. Common Stock,1,Strong Buy,0.08,0.05,,,,,,,,
4143,4143,SUNL,Sunlight Financial Holdings Inc. Class A Common Stock,1,Strong Buy,,,,0.2,0.32,-9919.81,0.72,0.93,0.02,
4144,4144,SUP,Superior Industries International Inc. Common Stock (DE),1,Strong Buy,,,,,,,,,,
4145,4145,SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),1,Strong Buy,,,0.93,0.35,,10.74,0.02,2.62,,
4146,4146,SWBK,Switchback II Corporation Class A Ordinary Shares,1,Strong Buy,,,,0.0,-0.37,0.13,0.85,20.79,,
4147,4147,SWCH,Switch Inc. Class A Common Stock,1,Strong Buy,-0.12,0.28,,,,,,,,
4148,4148,SWK,Stanley Black & Decker Inc. Common Stock,1,Strong Buy,-0.08,0.2,1.42,0.11,12.3,63.41,0.88,2.11,0.01,1.0
4149,4149,SXC,SunCoke Energy Inc. Common Stock,1,Strong Buy,,,1.1,0.0,0.53,5.64,0.84,3.65,0.03,
4150,4150,SXT,Sensient Technologies Corporation Common Stock,1,Strong Buy,,,0.9,0.09,3.51,22.45,0.96,3.14,0.02,
4151,4151,SYF,Synchrony Financial Common Stock,1,Strong Buy,,,1.77,0.45,5.7,24.12,1.01,2.4,0.02,
4152,4152,SYK,Stryker Corporation Common Stock,1,Strong Buy,,,0.99,0.13,10.43,36.65,0.75,3.26,0.01,
4153,4153,SYY,Sysco Corporation Common Stock,1,Strong Buy,0.09,0.12,1.39,0.01,4.22,3.03,0.83,3.54,0.02,1.0
4154,4154,TAC,TransAlta Corporation Ordinary Shares,1,Strong Buy,,,,,,,,,,
4155,4155,TALO,Talos Energy Inc. Common Stock,1,Strong Buy,,,3.24,-0.83,1.34,8.38,0.9,3.14,0.06,
4156,4156,TARO,Taro Pharmaceutical Industries Ltd. Ordinary Shares,1,Strong Buy,,,,,,,,,,
4157,4157,TBI,TrueBlue Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4158,4158,TDC,Teradata Corporation Common Stock,1,Strong Buy,0.0,0.17,1.19,0.05,1.79,4.33,0.95,7.47,0.11,0.0
4159,4159,TDG,Transdigm Group Incorporated Transdigm Group Inc. Common Stock,1,Strong Buy,,,1.6,0.12,17.18,-56.98,0.98,7.73,0.05,
4160,4160,TDY,Teledyne Technologies Incorporated Common Stock,1,Strong Buy,0.06,0.09,1.14,0.1,17.16,155.48,0.9,1.69,0.01,1.0
4161,4161,TECK,Teck Resources Ltd Ordinary Shares,1,Strong Buy,,,1.11,0.02,4.26,38.61,0.65,1.02,,
4162,4162,TEL,TE Connectivity Ltd. New Switzerland Registered Shares,1,Strong Buy,,,1.37,0.12,7.86,30.57,0.94,3.24,0.02,
4163,4163,TEX,Terex Corporation Common Stock,1,Strong Buy,,,1.73,0.04,4.16,14.94,0.9,2.89,0.04,
4164,4164,TFII,TFI International Inc. Common Shares,1,Strong Buy,,,1.48,0.1,,21.72,0.63,1.67,,
4165,4165,TFX,Teleflex Incorporated Common Stock,1,Strong Buy,,,1.17,0.13,14.38,74.09,0.98,2.61,0.02,
4166,4166,TGH,Textainer Group Holdings Limited Common Shares,1,Strong Buy,,,1.28,0.27,5.48,27.75,0.58,3.21,0.04,
4167,4167,TGT,Target Corporation Common Stock,1,Strong Buy,0.27,0.3,1.0,0.06,12.96,30.35,0.82,3.1,0.02,1.0
4168,4168,THC,Tenet Healthcare Corporation Common Stock,1,Strong Buy,,,2.57,0.06,6.27,6.75,0.95,6.55,0.07,
4169,4169,THG,Hanover Insurance Group Inc,1,Strong Buy,-0.2,0.02,,,,,,,,
4170,4170,THR,Thermon Group Holdings Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4171,4171,TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,1,Strong Buy,,,,0.13,,49.1,0.05,1.06,,
4172,4172,TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,1,Strong Buy,,,,0.04,1.46,6.09,0.8,1.74,0.01,
4173,4173,TJX,TJX Companies Inc. (The) Common Stock,1,Strong Buy,,,1.0,0.06,3.38,5.33,0.91,1.51,0.01,
4174,4174,TKC,Turkcell Iletisim Hizmetleri AS Common Stock,1,Strong Buy,,,0.85,0.15,0.71,5.12,0.04,1.96,,
4175,4175,TKR,Timken Company (The) Common Stock,1,Strong Buy,0.0,0.09,,,,,,,,
4176,4176,TLYS,Tilly's Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4177,4177,TM,Toyota Motor Corporation Common Stock,1,Strong Buy,,,0.62,0.1,11.45,17269.3,0.01,2.66,,
4178,4178,TMO,Thermo Fisher Scientific Inc Common Stock,1,Strong Buy,,,0.73,0.22,21.44,93.68,0.9,1.77,0.01,
4179,4179,TMST,TimkenSteel Corporation Common Shares,1,Strong Buy,,,2.09,0.04,1.91,12.37,0.77,8.19,0.14,
4180,4180,TMX,Terminix Global Holdings Inc. Common Stock,1,Strong Buy,-0.08,-0.03,,,,,,,,
4181,4181,TNET,TriNet Group Inc. Common Stock,1,Strong Buy,,,,0.07,4.97,12.26,0.93,4.28,0.02,
4182,4182,TNL,Travel   Leisure Co. Common  Stock,1,Strong Buy,0.23,0.03,,,,,,,,
4183,4183,TNP,Tsakos Energy Navigation Ltd Common Shares,1,Strong Buy,,,0.2,-0.1,2.93,66.13,0.24,0.75,0.02,
4184,4184,TPB,Turning Point Brands Inc. Common Stock,1,Strong Buy,,,0.55,0.11,3.38,7.3,0.82,5.45,0.07,
4185,4185,TPC,Tutor Perini Corporation Common Stock,1,Strong Buy,,,1.38,0.02,2.25,31.42,0.69,6.22,0.03,
4186,4186,TPR,Tapestry Inc. Common Stock,1,Strong Buy,0.13,0.24,1.52,0.15,3.72,11.66,0.92,2.25,0.03,1.0
4187,4187,TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,1,Strong Buy,,,1.81,0.5,1.51,13.03,0.25,3.43,0.02,
4188,4188,TPX,Tempur Sealy International Inc. Common Stock,1,Strong Buy,0.13,0.14,1.87,0.12,3.7,2.04,0.96,4.45,0.04,1.0
4189,4189,TRGP,Targa Resources Inc. Common Stock,1,Strong Buy,0.32,0.23,2.94,0.03,2.49,9.56,0.89,2.72,0.02,1.0
4190,4190,TRN,Trinity Industries Inc. Common Stock,1,Strong Buy,,,,-0.05,1.37,13.62,0.95,12.87,0.14,
4191,4191,TRNO,Terreno Realty Corporation Common Stock,1,Strong Buy,,,,,,,,,,
4192,4192,TROX,Tronox Holdings plc Ordinary Shares (UK),1,Strong Buy,,,,0.07,2.54,12.68,0.69,2.48,0.04,
4193,4193,TRTN,Triton International Limited Common Shares,1,Strong Buy,,,1.54,0.29,9.46,33.56,0.71,2.45,0.02,
4194,4194,TRTX,TPG RE Finance Trust Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4195,4195,TRU,TransUnion Common Stock,1,Strong Buy,0.04,0.11,,,,,,,,
4196,4196,TSLX,Sixth Street Specialty Lending Inc. Common Stock,1,Strong Buy,,,1.2,0.95,2.05,16.84,0.51,9.54,0.03,
4197,4197,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,1,Strong Buy,,,1.01,0.38,4.93,400.31,0.17,1.77,,
4198,4198,TSQ,Townsquare Media Inc. Class A Common Stock,1,Strong Buy,,,1.76,0.02,1.89,1.74,0.71,3.45,0.01,
4199,4199,TTE,TotalEnergies SE,1,Strong Buy,,,1.1,0.05,6.02,40.94,0.06,1.48,,
4200,4200,TTI,Tetra Technologies Inc. Common Stock,1,Strong Buy,,,3.14,0.22,0.15,0.79,0.64,2.69,0.03,
4201,4201,TU,Telus Corporation Ordinary Shares,1,Strong Buy,,,0.55,0.08,1.01,10.89,0.59,3.05,,
4202,4202,TUP,Tupperware Brands Corporation Common Stock,1,Strong Buy,,,2.88,0.07,3.58,-2.29,0.86,13.82,0.26,
4203,4203,TUYA,Tuya Inc. American Depositary Shares each representing one Class A Ordinary Share,1,Strong Buy,,,,-0.42,-0.18,2.19,0.14,3.9,,
4204,4204,TWLO,Twilio Inc. Class A Common Stock,1,Strong Buy,,,1.5,-0.33,0.03,62.53,0.85,3.17,0.03,
4205,4205,TXT,Textron Inc. Common Stock,1,Strong Buy,0.04,0.19,1.77,0.06,3.36,27.19,0.87,4.12,0.03,1.0
4206,4206,TYL,Tyler Technologies Inc. Common Stock,1,Strong Buy,0.09,0.06,0.62,0.11,8.01,53.82,0.93,4.82,0.04,1.0
4207,4207,U,Unity Software Inc. Common Stock,1,Strong Buy,0.13,0.19,,-0.52,-0.13,6.98,0.75,4.42,0.1,
4208,4208,UBA,Urstadt Biddle Properties Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4209,4209,UBER,Uber Technologies Inc. Common Stock,1,Strong Buy,0.02,0.12,1.32,-0.08,-0.6,7.54,0.76,3.13,0.05,0.0
4210,4210,UBS,UBS Group AG Registered Ordinary Shares,1,Strong Buy,,,1.12,0.22,1.81,17.48,0.54,2.54,0.0,
4211,4211,UDR,UDR Inc. Common Stock,1,Strong Buy,0.11,-0.01,,,,,,,,
4212,4212,UFI,Unifi Inc. New Common Stock,1,Strong Buy,,,,,,,,,,
4213,4213,UGI,UGI Corporation Common Stock,1,Strong Buy,0.31,0.07,1.01,0.13,3.21,23.36,0.84,3.55,0.02,1.0
4214,4214,UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),1,Strong Buy,,,1.11,0.01,0.24,8.86,0.03,2.47,,
4215,4215,UIS,Unisys Corporation New Common Stock,1,Strong Buy,,,,,,,,,,
4216,4216,UMH,UMH Properties Inc. Common Stock,1,Strong Buy,,,,,,,,,,
4217,4217,UNH,UnitedHealth Group Incorporated Common Stock (DE),1,Strong Buy,0.11,0.26,0.79,0.06,21.65,76.71,0.89,1.97,0.01,1.0
4218,4218,UNP,Union Pacific Corporation Common Stock,1,Strong Buy,,,1.15,0.29,11.38,21.6,0.81,2.26,0.01,
4219,4219,UNVR,Univar Solutions Inc. Common Stock,1,Strong Buy,0.24,0.05,,,,,,,,
4220,4220,UP,Wheels Up Experience Inc. Class A Common Stock,1,Strong Buy,,,,-0.08,-0.23,-1.04,0.23,1.22,,
4221,4221,UPH,UpHealth Inc. Common Stock,1,Strong Buy,,,,0.0,0.01,4.92,0.09,0.29,,
4222,4222,USFD,US Foods Holding Corp. Common Stock,1,Strong Buy,,,,,,,,,,
